sku_id,candidato,wape_medio,bias_medio,mae_medio,tasa_fallback_backtest,sin_datos_suficientes
17129F,xgboost,1.1908309746178698,0.6545473017707012,47.592168728510536,0.25,False
17136A,benchmark,0.03896103896103896,-0.03896103896103896,1.0,0.0,False
18007,benchmark,9.406195768955692,8.802419419686425,390.0,0.0,False
18094C,xgboost,0.8673695619527227,0.311040089352318,20.48753086725871,0.3333333333333333,False
18097C,random_forest,1.276540737074523,0.6287962234463386,118.53854032657159,0.25,False
18098C,benchmark,5.026726475473911,5.026726475473911,33.3328838512149,0.0,False
20615,xgboost,1.0856012815717513,0.10197582241085085,21.2415113846461,0.25,False
20616,ets_tsb,0.6627761169885432,0.011740933865753034,8.476801916856337,0.0,False
20617,benchmark,4.477851947230505,4.069787431101473,27.166666666666668,0.0,False
20618,ets_tsb,0.7145942072822712,0.25658308848462263,7.019786691987854,0.0,False
20619,benchmark,0.8413755174617694,0.4826537653039685,7.5,0.0,False
20622,ets_tsb,2.737726000620281,2.737726000620281,21.06963266129786,0.0,False
20652,random_forest,0.7634304697238109,0.009210577528196581,13.119501088525446,0.25,False
20653,benchmark,0.7847951680672269,0.055278361344537785,4.75,0.0,False
20654,ets_tsb,1.007715754322898,0.8829070215487508,9.355843804713535,0.0,False
20655,benchmark,1.3664076880547715,0.8495300982271449,11.066666666666666,0.0,False
20657,random_forest,0.9351861139982146,0.6906784828400608,4.430029372743658,0.2857142857142857,False
20658,ets_tsb,1.2114675119585925,0.9450896492118293,31.7256455574161,0.0,False
20659,benchmark,0.7016981056510072,0.5632701071067253,9.066666666666666,0.0,False
20661,benchmark,10.392705570291778,10.273533156498676,70.33333333333334,0.0,False
20663,benchmark,1.7142857142857144,1.1428571428571428,2.666666666666667,0.0,False
20665,ets_tsb,0.7827355682116341,0.7827355682116341,22.16312068413938,0.0,False
20668,random_forest,0.6741605285445084,-0.40871837966487234,673.0977877440847,0.25,False
20669,benchmark,1.0936807991890678,0.7902262866189828,22.222222222222218,0.0,False
20670,benchmark,33.56190476190476,33.39523809523809,64.88888888888889,0.0,False
20674,ets_tsb,0.3186874924663839,0.23501810856501543,37.50071193995531,0.0,False
20675,ets_tsb,0.4598853713847516,0.38895899135812545,91.96972206207285,0.0,False
20676,ets_tsb,0.4571741332219393,0.3777307471589325,155.55702509397267,0.0,False
20677,random_forest,0.37230393463203826,0.28425137409771256,95.37140320009851,0.25,False
20679,ets_tsb,0.5127843126149974,-0.1947340289211003,71.87262555468702,0.0,False
20682,benchmark,0.5767447864171906,0.5767447864171906,43.24928799270904,0.0,False
20684,xgboost,2.083497001045727,2.083497001045727,19.27052315076192,0.5,False
20685,xgboost,0.52688825149998,0.13153927825187361,166.3521900177002,0.25,False
20686,random_forest,1.0629791625041674,0.4802606390562141,26.262897718600843,0.25,False
20694,benchmark,1.0166666666666666,0.95,40.666666666666664,0.0,False
20696,benchmark,1.1111111111111112,0.4444444444444444,6.666666666666667,0.0,False
20699,benchmark,,,,0.0,True
20700,benchmark,0.8137859229562286,-0.7423573515276571,7.802835628708991,0.0,False
20702,ets_tsb,0.6994123240848445,0.6072022374900818,9.38467952343573,0.0,False
20704,benchmark,1.0423474945533768,0.7139161220043574,8.888888888888888,0.0,False
20705,benchmark,2.0263888888888886,1.4819444444444445,7.416666666666667,0.0,False
20707,benchmark,0.5918396407874795,-0.42366737187991654,25.5,0.0,False
20711,ets_tsb,1.2951321557535898,1.2148725452220255,307.81054244253113,0.0,False
20712,ets_tsb,0.33916250594651653,-0.21374533658220557,291.1557087414617,0.0,False
20713,benchmark,0.6091958668622182,-0.09934205746241188,954.8666666666668,0.0,False
20716,ets_tsb,0.5752978941053751,0.2027973879059591,22.19135070009897,0.0,False
20717,xgboost,0.5415288001305489,0.5001116676373003,88.11114311218262,0.25,False
20718,ets_tsb,0.39968530192892726,0.1733491900051784,146.66805201043474,0.0,False
20719,ets_tsb,0.22942361519024054,0.04616043366518765,245.36344361146286,0.0,False
20723,random_forest,0.28158883499634657,-0.09351746219596377,240.84184511090763,0.25,False
20724,benchmark,0.17673427236902217,-0.10075463122838135,268.5554144385027,0.0,False
20725,benchmark,0.17068840479971675,0.13257588634505835,281.29166666666663,0.0,False
20726,ets_tsb,0.32129127500480537,0.08247073894312165,242.11378745015696,0.0,False
20727,ets_tsb,0.35058823986817844,-0.09237643329084061,378.50663430899965,0.0,False
20728,benchmark,0.3057479397666206,0.014077319005120176,320.625,0.0,False
20731,benchmark,1.594580456162377,0.3903536304666248,34.166666666666664,0.0,False
20733,benchmark,1.9098165299821432,1.2175859801581352,104.8,0.0,False
20734,benchmark,5.558139534883721,5.558139534883721,79.66666666666667,0.0,False
20735,ets_tsb,0.9509579198416871,0.5113172607715634,167.28984398290996,0.0,False
20748,benchmark,1.2036749482401654,0.7393892339544513,6.833333333333333,0.0,False
20749,random_forest,0.41965157295065036,0.0500843277985758,47.56306777587201,0.25,False
20750,ets_tsb,0.3580848654738029,0.2661825864467971,43.17627373024476,0.0,False
20751,ets_tsb,0.4119645968162186,-0.2147030668010163,28.674364165957964,0.0,False
20752,benchmark,0.669199242587337,-0.28702972468997484,18.866259215009766,0.0,False
20754,ets_tsb,0.4439043545926271,-0.2642569696241784,59.58410569016949,0.0,False
20755,benchmark,1.1115629498805266,0.6504321326625012,47.888888888888886,0.0,False
20757,benchmark,1.0319162828308082,-0.28263219643639387,10.095238095238097,0.0,False
20758,benchmark,2.0306956938742893,1.9373370600981983,40.733333333333334,0.0,False
20759,benchmark,4.447536183257332,4.279391938263508,57.50000000000001,0.0,False
20760,benchmark,19.0,18.6,253.33333333333334,0.0,False
20761,ets_tsb,0.45254362380901825,-0.050164291141493664,4.862147427637552,0.0,False
20762,benchmark,1.4904193457314074,1.2039954999807734,10.166666666666666,0.0,False
20763,benchmark,1.8009259259259258,1.0138888888888888,14.333333333333334,0.0,False
20764,ets_tsb,0.9521883912279979,-0.9521883912279979,10.6260214404832,0.0,False
20765,random_forest,0.5161226692336878,0.1141086927871991,4.287576108327948,0.25,False
20766,random_forest,0.6461438913858577,0.19813989873093107,7.567960461991712,0.25,False
20767,random_forest,0.9098358067491197,0.41604318947675784,17.603335231608675,0.25,False
20768,random_forest,1.6486042577385847,1.2778002794747847,14.566312621117309,0.25,False
20769,benchmark,1.2916666666666667,1.125,10.333333333333334,0.0,False
20770,ets_tsb,2.3454737714423617,1.621106911967798,27.792583375790844,0.0,False
20771,benchmark,1.4594127936031984,1.2536856571714143,15.666666666666668,0.0,False
20772,benchmark,0.6806815744956483,0.34172392243547817,10.083333333333334,0.0,False
20773,random_forest,1.855890659352222,1.6243117119838009,8.70529978077478,0.4,False
20774,xgboost,1.6481584898289316,0.8625089711943574,14.47399788432651,0.3333333333333333,False
20775,benchmark,1.928125,1.815625,23.833333333333332,0.0,False
20777,benchmark,0.7845947718789473,-0.0024778946171310824,16.0,0.0,False
20780,benchmark,3.642857142857143,3.642857142857143,17.0,0.0,False
20781,benchmark,1.1030834575564346,-0.09082395441024194,3.644754511029747,0.0,False
20782,benchmark,1.3333333333333333,0.0,2.6666666666666665,0.0,False
20794,benchmark,1.3269230769230769,0.9615384615384616,6.833333333333334,0.0,False
20802,ets_tsb,0.6783893796258607,0.37149402664451936,20.243589094621704,0.0,False
20803,benchmark,0.9907578558225508,-0.8170055452865065,178.66666666666666,0.0,False
20819,benchmark,2.0,0.5714285714285714,23.333333333333332,0.0,False
20828,xgboost,1.2922330844324792,1.2306118454876076,88.62082759539285,0.25,False
20829,ets_tsb,1.3063868057585462,1.082952861517917,103.01477515265164,0.0,False
20830,benchmark,,,,0.0,True
20831,random_forest,1.057535588013394,0.1226695933700194,14.783443810818813,0.25,False
20832,benchmark,0.9421841927088606,-0.8024935338366159,113.77777777777777,0.0,False
20839,benchmark,0.8648400644068072,-0.6924610904515092,54.093497786522875,0.0,False
20840,benchmark,0.7681589644843817,-0.7681589644843817,54.666666666666664,0.0,False
20846,ets_tsb,0.7434269672065668,0.42410329882886366,34.78375229969319,0.0,False
20856,ets_tsb,0.6806248782737168,0.49694788003684537,21.884044250619088,0.0,False
20866,benchmark,1.5196681887798353,0.9851972722520332,38.16666666666667,0.0,False
20867,ets_tsb,0.8060528403155995,0.3674339753022231,52.83333304772775,0.0,False
20868,benchmark,0.7069727270316419,-0.5435687188991993,40.25,0.0,False
20869,benchmark,0.5520006613756614,-0.20428240740740744,17.666666666666668,0.0,False
20886,ets_tsb,0.29515801094276456,-0.11379227049746753,11.474067601964311,0.0,False
20893,benchmark,5.513888888888889,5.513888888888889,66.16666666666667,0.0,False
20894,benchmark,4.9375,4.9375,33.333333333333336,0.0,False
20897,benchmark,0.6857142857142857,-0.6857142857142857,12.666666666666666,0.0,False
