sku_id,candidato,wape_medio,bias_medio,mae_medio,mase_medio,tasa_fallback_backtest,sin_datos_suficientes
22294,ets,0.834910198447257,0.4471566899526553,329.6734643517051,0.945583718657602,0.0,False
22299,ensemble,0.6832578792059903,-0.5254118634559796,112.92209797882556,,0.0,False
22359,lightgbm_global,2.182167346813375,1.9915633773175738,32.97367372675892,0.9723472467308927,0.0,False
22380,ensemble,0.20312979588736782,-0.1373982486087035,17.938072753920412,,0.0,False
22411,tsb,0.3607272629866224,-0.07904765292732015,390.6010105692035,0.7219890578657795,0.0,False
22461,ets,4.4594041723829845,3.1409806780530487,22.69153476188493,1.4437268132027195,0.0,False
22468,lightgbm_global,0.5433024015318597,0.3374554235130033,20.44796462209247,0.37445375479020343,0.0,False
22471,ensemble,0.6413867884744513,0.08703776096618081,18.957498925773812,,0.0,False
22474,ensemble,0.733188831187085,0.5888753682723985,13.109601510561118,,0.0,False
22511,ensemble,4.8352801221132085,4.439450246928134,13.50760105686092,,0.0,False
22522,lightgbm_global,3.2730335778316144,3.0873532680283784,59.127107722169434,0.4807793909908889,0.0,False
22547,lightgbm_global,0.6887424113631373,0.34997276682111983,31.159590027917723,0.3246643968899977,0.0,False
22566,ensemble,0.44417329497080615,-0.02030392153461204,50.20603708449705,,0.0,False
22570,lightgbm_global,0.7030470931611269,0.07549738680955301,130.25345581938979,0.7262691691099264,0.0,False
22604,ensemble,0.6485922351405078,0.5705087893482486,31.85689499233951,,0.0,False
22605,ets,0.5782391534423721,0.2647993515055188,30.750000079472855,0.40486972342757327,0.0,False
22635,ets,1.0155120934203983,0.527890861691226,38.32851272643076,0.6319632070334626,0.0,False
22637,tsb,0.5013153505758146,-0.06289650346990104,148.88246111990924,0.9924510688339996,0.0,False
22666,ets,0.4123627861730339,0.02637184357849124,298.80656875868823,0.5758102450258008,0.0,False
22668,tsb,0.5198379868781756,0.35651969785039317,67.95981447006946,0.3604990159457797,0.0,False
22669,ets,0.4137431806847009,0.05073298636232705,35.99527910978563,0.34973090054152434,0.0,False
22702,benchmark,4.6032600832015635,3.8765137636917784,154.92431630546957,1.6872035379875063,0.0,False
22703,benchmark,0.43762309510761854,-0.16641053262586736,12.465196078431372,1.0089009012779082,0.0,False
22713,tsb,0.4921031230975149,-0.17971732549975922,151.43212817962103,0.5282597532229145,0.0,False
22717,ets,0.33077613672845385,0.029964445711736253,29.62445253071803,0.2647387401550153,0.0,False
35004B,random_forest,0.8248690706907378,0.6149604191171559,31.021866737429246,0.7127212205436606,0.25,False
35911A,benchmark,0.9774238943730469,-0.8919025344761294,27.083333333333336,1.8760320450316355,0.0,False
35923,tsb,0.7160919258724704,-0.5963598039102006,119.70030681622197,4.568870937761504,0.0,False
37475,ets,0.78331903300049,-0.03874167478201451,4.024288843387688,0.8490794703679445,0.0,False
46776C,ensemble,0.7425446092264639,-0.6295211099422829,12.491089393981028,,0.0,False
47021G,lightgbm_global,0.9721377202315032,-0.7877733738666477,160.26300998360898,3.205771339486869,0.0,False
47421,ets,0.6585919913153708,-0.010755773045531214,45.2287141094796,0.8576150604335856,0.0,False
47504H,ensemble,0.5014121582992525,-0.5007792232494823,68.878189538765,,0.0,False
47566B,lightgbm_global,2.68333651607586,2.2299536155294044,131.0640518368377,0.646359129386846,0.0,False
47574A,tsb,0.9785229407820043,-0.4911731900729511,62.39155192571622,4.782493031506347,0.0,False
48111,lightgbm_global,1.4002033690781526,0.6703991692673318,110.92263682838276,0.4810681910592009,0.0,False
